Id,course,date,RaceTime,Race,position,horsename,price,trainer,jockey,Comments
44566109,Kempton,05-Jan-22,16:30,Unibet Extra Place Offers Every Day Handicap,10,Buachaill,12,M R Channon,George Bass,"hampered start, keen raced wide in touch, ridden and headway 2f out, weakened approaching final furlong"
44566109,Kempton,05-Jan-22,16:30,Unibet Extra Place Offers Every Day Handicap,9,Gun Dog,125,A W Carroll,George Downing,"went left start, close up, ridden 2f out, soon weakened"
44566109,Kempton,05-Jan-22,16:30,Unibet Extra Place Offers Every Day Handicap,11,Gypsy Lady,22,Ian Williams,D C Costello,"very slowly away, always in rear"
44566109,Kempton,05-Jan-22,16:30,Unibet Extra Place Offers Every Day Handicap,6,Judys Park,9,George Boughey,Callum Shepherd,"awkwardly away, raced wide towards rear, pushed along and headway over 1f out, kept on same pace"
44566109,Kempton,05-Jan-22,16:30,Unibet Extra Place Offers Every Day Handicap,4,Kensington Agent (FR),18,A W Carroll,L Morris,"close up, pushed along over 2f out, ridden and kept on one pace final furlong"
44566109,Kempton,05-Jan-22,16:30,Unibet Extra Place Offers Every Day Handicap,7,My Ambition,3,D J Coakley,Harry Burns,"towards rear, pushed along and switched left over 1f out, never nearer"
44566109,Kempton,05-Jan-22,16:30,Unibet Extra Place Offers Every Day Handicap,8,Roxzoff,2.25,C Hills,David Probert,"dwelt towards rear, pushed along and headway entering final 2f, no impression final furlong"
44566109,Kempton,05-Jan-22,16:30,Unibet Extra Place Offers Every Day Handicap,3,Shorts On,16,R Charlton,T E Whelan,"raced wide tracked leader, ridden over 1f out, kept on one pace"
44566109,Kempton,05-Jan-22,16:30,Unibet Extra Place Offers Every Day Handicap,1,Small Print,8.5,R Charlton,D Tudhope,"led 2f, tracked leaders, led approaching final furlong, ridden and ran on"
44566110,Kempton,05-Jan-22,17:00,Racing TV Classified Stakes (Div 1),7,Caesonia,11,C Hills,R Kingscote,"held up, ridden over 2f out, never nearer"
44566110,Kempton,05-Jan-22,17:00,Racing TV Classified Stakes (Div 1),12,Cativo Ragazzo,40,J E Long,Daniel Muscutt,"led, ridden and headed entering final 2f, soon weakened"
44566110,Kempton,05-Jan-22,17:00,Racing TV Classified Stakes (Div 1),8,Dancing Zebedee,50,D P Quinn,Darragh Keenan,"tracked leader, ridden 2f out, edged left and weakened approaching final furlong"
44566110,Kempton,05-Jan-22,17:00,Racing TV Classified Stakes (Div 1),1,Fact Or Fable,8,J S Moore,L P Keniry,"raced wide in touch, headway entering final 2f, soon led, ridden and joined inside final furlong, ran on gamely"
44566110,Kempton,05-Jan-22,17:00,Racing TV Classified Stakes (Div 1),4,Henley Park,10,G L Moore,Rhys Clutterbuck,"towards rear, ridden and headway over 1f out, stayed on final furlong"
44566110,Kempton,05-Jan-22,17:00,Racing TV Classified Stakes (Div 1),5,Hunters Step,1.5,Henry Spiller,Elisha Whittington,"dwelt well in rear, plenty to do 2f out, pushed along and headway over 1f out, stayed on final furlong, nearest finish"
44566110,Kempton,05-Jan-22,17:00,Racing TV Classified Stakes (Div 1),11,Kerrera,11,D K Ivory,R Winston,"raced wide held up, pushed along halfway, weakened 2f out"
44566110,Kempton,05-Jan-22,17:00,Racing TV Classified Stakes (Div 1),2,No Diggity,2,J Butler,L Morris,"pushed along early, in touch, ridden and headway over 1f out, driven to join winner inside final furlong, ran on, just held"
44566110,Kempton,05-Jan-22,17:00,Racing TV Classified Stakes (Div 1),6,No Such Luck,22,R Ingram,David Probert,"towards rear, outpaced over 2f out, wide and kept on final furlong, nearest finish"
44566110,Kempton,05-Jan-22,17:00,Racing TV Classified Stakes (Div 1),3,Reformed Character,40,P Leech,Morgan Cole,"close up, ridden and every chance entering final 2f, stayed on one pace"
44566110,Kempton,05-Jan-22,17:00,Racing TV Classified Stakes (Div 1),9,Relative Ease,80,S Lycett,Thomas Greatrex,"tracked leaders, ridden 2f out, weakened final furlong"
44566110,Kempton,05-Jan-22,17:00,Racing TV Classified Stakes (Div 1),10,Tighten Up,200,B R Millman,Callum Shepherd,"close up, pushed along 2f out, soon weakened"
44566111,Kempton,05-Jan-22,17:30,Racing TV Classified Stakes (Div 2),9,Beatrix Enchante,80,J Gallagher,Darragh Keenan,"started very slowly, behind and never on terms"
44566111,Kempton,05-Jan-22,17:30,Racing TV Classified Stakes (Div 2),1,Broughtons Compass,12,G L Moore,Rhys Clutterbuck,"mid-division, headway on inside chasing leaders over 2f out, went 2nd and stayed on inside final furlong, soon hung left, led towards finish"
44566111,Kempton,05-Jan-22,17:30,Racing TV Classified Stakes (Div 2),5,Chateau Peapod,5,P Leech,Daniel Muscutt,"raced keenly tracked leader 3f, remained handy in 3rd, pushed along out wide 2f out, plugged in inside final furlong, lost modest 4th close home"
44566111,Kempton,05-Jan-22,17:30,Racing TV Classified Stakes (Div 2),7,Chloellie,2.75,J R Jenkins,R Kingscote,"chased leaders out wide, wide home turn, lost place and never dangerous after"
44566111,Kempton,05-Jan-22,17:30,Racing TV Classified Stakes (Div 2),11,Haraz,100,P Butler,D C Costello,"good headway out wide chasing leaders 6f out, went 2nd over 4f out, pushed along and lost 2nd over 2f out, weakened quickly"
44566111,Kempton,05-Jan-22,17:30,Racing TV Classified Stakes (Div 2),6,Kingston Kurrajong,25,M J Attwater,Jason Watson,"chased leaders, went 2nd over 2f out, every chance 2f out, ridden and lost 2nd over 1f out, weakened inside final furlong"
44566111,Kempton,05-Jan-22,17:30,Racing TV Classified Stakes (Div 2),3,Mr Dib Dab (FR),2.75,Mark Loughnane,L Morris,"held up in mid-division, headway chasing leaders going well enough over 2f out, driven and went 2nd over 1f out until inside final furlong, 3rd and looked held when hampered and snatched up inside final 100 yards"
44566111,Kempton,05-Jan-22,17:30,Racing TV Classified Stakes (Div 2),10,Ness Ta Rah,150,Suzi Best,R Winston,always behind
44566111,Kempton,05-Jan-22,17:30,Racing TV Classified Stakes (Div 2),4,Powerful Hero (AUS),18,Jonjo ONeill,Thomas Greatrex,"held up towards rear, pushed along over 2f out, ran on inside final furlong, went never nearer 4th close home"
44566111,Kempton,05-Jan-22,17:30,Racing TV Classified Stakes (Div 2),8,Roundel,9,Robyn Brisland,David Probert,"started very slowly, towards rear, headway 2f out, ridden over 1f out, weakened soon after"
44566111,Kempton,05-Jan-22,17:30,Racing TV Classified Stakes (Div 2),2,Swiss Rowe,3.5,J Butler,Stefano Cherchi,"good speed from wide draw to lead, ridden over 1f out, edged right inside final furlong, headed final strides"
44566112,Kempton,05-Jan-22,18:00,Racing TV Handicap,8,Arsonist (GER),14,Joe Ponting,M Dwyer,"outpaced towards rear, pushed along inside final 3f, ridden over 1f out, never on terms"
44566112,Kempton,05-Jan-22,18:00,Racing TV Handicap,6,Bobby On The Beat,10,P S McEntee,Callum Shepherd,"led 1f, handy 4th, pushed along out wide 2f out, ridden over 1f out, weakened final 110 yards"
44566112,Kempton,05-Jan-22,18:00,Racing TV Handicap,2,Breckland,25,D J S Ffrench Davis,D C Costello,"mid-division, headway on inside chasing leaders over 2f out, went 2nd inside final furlong, not reach winner"
44566112,Kempton,05-Jan-22,18:00,Racing TV Handicap,9,Cashel,14,M Appleby,Jason Watson,"towards rear, pushed along over 2f out, never on terms"
44566112,Kempton,05-Jan-22,18:00,Racing TV Handicap,1,Covert Mission (FR),2.5,Kevin Philippart De Foy,Daniel Muscutt,"good speed from wide draw to lead 6f out, ridden clear over 1f out, ran on strongly"
44566112,Kempton,05-Jan-22,18:00,Racing TV Handicap,11,Greyed First,66,J Butler,Molly Presland,"slowly away, outpaced and always in rear"
44566112,Kempton,05-Jan-22,18:00,Racing TV Handicap,12,Hanoverian King (GER),8,Simon Pearce,David Probert,"went left start, switched right soon after, held up towards rear, never"
44566112,Kempton,05-Jan-22,18:00,Racing TV Handicap,7,Magicinthemaking (USA),8,J E Long,Rob Hornby,"close 5th on inside, pushed along when slightly hampered and switched right inside final 2f, weakened final 110 yards"
44566112,Kempton,05-Jan-22,18:00,Racing TV Handicap,3,Marchetti,125,J C Fox,Mark Crehan,"off the pace towards rear, headway out wide over 1f out, strong run inside final furlong, went never nearer 3rd close home"
44566112,Kempton,05-Jan-22,18:00,Racing TV Handicap,5,Rania,5,S Kirk,L Morris,"held up towards rear, headway under pressure over 1f out, kept on inside final furlong, never going pace to reach leaders"
44566112,Kempton,05-Jan-22,18:00,Racing TV Handicap,10,Ray Day,22,Ed Walker,R Kingscote,"raced wide, headway into 2nd over 4f out, ridden and lost 2nd inside final 2f, chased leaders, weakened quickly over 1f out"
44566112,Kempton,05-Jan-22,18:00,Racing TV Handicap,4,Red Evelyn,5,Simon Pearce,Darragh Keenan,"chased leaders, went 2nd inside final 2f until inside final furlong, no extra and lost 3rd final strides"
44566112,Kempton,05-Jan-22,18:00,Racing TV Handicap,14,Seprani,80,P Phelan,Rhys Clutterbuck,"raced keenly in touch, pushed along and hung right over 2f out, ridden and weakened soon after"
44566112,Kempton,05-Jan-22,18:00,Racing TV Handicap,13,Vocal Ring,150,N P Mulholland,L P Keniry,"slowly into stride and slightly hampered start, always towards rear"
44566113,Kempton,05-Jan-22,18:30,Unibet Novice Stakes,6,Atacama Desert,66,Kevin Frost,T E Whelan,"well off the pace in last trio, pushed along and struggling 9f out, headway under pressure over 1f out, plugged on inside final furlong"
44566113,Kempton,05-Jan-22,18:30,Unibet Novice Stakes,11,Bannister (FR),20,T R George,Rhys Clutterbuck,"dwelt, headway chasing leaders over 10f out, pushed along over 3f out, ridden and weakened inside final 3f"
44566113,Kempton,05-Jan-22,18:30,Unibet Novice Stakes,8,Devilry,10,J R Fanshawe,David Probert,"chased leaders, pushed along 4f out, hung right and outpaced over 2f out, soon beaten"
44566113,Kempton,05-Jan-22,18:30,Unibet Novice Stakes,5,Fiesta De Vega,2.125,A M Balding,Rob Hornby,"edgy in stalls, prominent, went 2nd over 10f out, led inside final 3f, ridden and headed inside final 2f, lost 2nd over 1f out, 3rd and one pace inside final furlong, weakened and lost two places final 110 yards"
44566113,Kempton,05-Jan-22,18:30,Unibet Novice Stakes,9,Fighting Poet,33,J A Osborne,Callum Shepherd,"slowly away, ran green and outpaced in rear, some late moderate gains"
44566113,Kempton,05-Jan-22,18:30,Unibet Novice Stakes,4,Gerrots (FR),20,H J Evans,D C Costello,"chased leaders, kept on final 2f, never going pace of leading duo, went 4th final 100 yards"
44566113,Kempton,05-Jan-22,18:30,Unibet Novice Stakes,7,Heart Of The Sun,66,D M Simcock,L Morris,"towards rear most of way, never involved"
44566113,Kempton,05-Jan-22,18:30,Unibet Novice Stakes,1,Lenclume,5.5,D & C Kubler,R Kingscote,"steadied start, raced keenly in mid-division, edging right over 2f out, soon switched left chasing leaders, went 2nd over 1f out, stayed on to lead final 110 yards, won going away"
44566113,Kempton,05-Jan-22,18:30,Unibet Novice Stakes,2,Minister For Magic,2.5,H J L Dunlop,Jason Watson,"raced keenly, led 1f, then settled 3rd on inside, switched left going well over 2f out, led inside final 2f, ridden inside final furlong, headed and no extra final 110 yards"
44566113,Kempton,05-Jan-22,18:30,Unibet Novice Stakes,12,Noahthirtytwored,400,Adam West,Georgia Dobie,"mid-division out wide, pushed along and struggling when eased from 5f out"
44566113,Kempton,05-Jan-22,18:30,Unibet Novice Stakes,10,Presuming Ed,40,Adam West,Elisha Whittington,always rear-division
44566113,Kempton,05-Jan-22,18:30,Unibet Novice Stakes,13,Royal Regard (FR),200,T R George,L P Keniry,"led after 1f, ridden along along inside final 3f, soon headed, lost 2nd over 2f out, weakened quickly inside final 2f"
44566113,Kempton,05-Jan-22,18:30,Unibet Novice Stakes,3,Second Kingdom,5.5,P S McEntee,Daniel Muscutt,"mid-division on inside, not clear run over 2f out, switched left soon after, headway chasing leaders over 1f out, stayed on into moderate 3rd final 100 yards"
44566114,Kempton,05-Jan-22,19:00,Unibet Casino Deposit £10 Get £40 Bonus Handicap,5,Alrehb (USA),2.25,Kevin Philippart De Foy,David Probert,"soon chasing leaders out wide, every chance 2f out, no extra inside final furlong"
44566114,Kempton,05-Jan-22,19:00,Unibet Casino Deposit £10 Get £40 Bonus Handicap,8,Evasive Power (USA),66,Robyn Brisland,Morgan Cole,"slowly into stride, behind and never involved"
44566114,Kempton,05-Jan-22,19:00,Unibet Casino Deposit £10 Get £40 Bonus Handicap,2,Hafeet Alain,2.25,Ed Walker,R Kingscote,"chased leaders in 5th, headway to lead just inside final furlong, headed and not pace of winner final 100 yards"
44566114,Kempton,05-Jan-22,19:00,Unibet Casino Deposit £10 Get £40 Bonus Handicap,3,Keyser Soze,7,Richard Spencer,Rob Hornby,"held up in last trio, steady headway on inside over 2f out, disputing lead over 1f out until entering final furlong, stayed on same pace in 3rd"
44566114,Kempton,05-Jan-22,19:00,Unibet Casino Deposit £10 Get £40 Bonus Handicap,1,La Tihaty,6,R Varian,Jefferson Smith,"slowly into stride, held up in last trio, steady headway out wide over 2f out, went 2nd inside final furlong, ridden and ran on to lead final 100 yards, won going away"
44566114,Kempton,05-Jan-22,19:00,Unibet Casino Deposit £10 Get £40 Bonus Handicap,7,Motawaafeq (FR),16,M Appleby,Elisha Whittington,"quickly away, led, ridden and headed over 1f out, weakened final furlong"
44566114,Kempton,05-Jan-22,19:00,Unibet Casino Deposit £10 Get £40 Bonus Handicap,6,Pinnata,28,S C Williams,Jason Watson,"chased leader, ridden and every chance 2f out, weakened over 1f out"
44566114,Kempton,05-Jan-22,19:00,Unibet Casino Deposit £10 Get £40 Bonus Handicap,4,Uzincso,4.5,J Butler,L Morris,"chased leaders on inside, ridden and every chance over 1f out, stayed on same pace inside final furlong"
44566115,Kempton,05-Jan-22,19:30,racingtv.com Classified Stakes,12,Art Of America,80,P Butler,D C Costello,"off the pace in mid-division, outpaced over 3f out, soon beaten"
44566115,Kempton,05-Jan-22,19:30,racingtv.com Classified Stakes,1,Bella Colorossa,25,Best & Jewell,R Kingscote,"slowly into stride, well off the pace in rear, still plenty to do when headway on inside 2f out, led over 1f out, soon clear, easily"
44566115,Kempton,05-Jan-22,19:30,racingtv.com Classified Stakes,5,Debbonair,66,F J Brennan,Darragh Keenan,"started slowly, off the pace towards rear, headway on inside chasing leaders over 2f out, weakened final furlong"
44566115,Kempton,05-Jan-22,19:30,racingtv.com Classified Stakes,8,El Paco,40,R Rowe,T E Whelan,"raced keenly chasing leaders, weakened inside final 2f"
44566115,Kempton,05-Jan-22,19:30,racingtv.com Classified Stakes,2,Intoxication,4.5,M D I Usher,Daniel Muscutt,"rearing in stalls, off the pace towards rear, headway chasing leaders 2f out, went 3rd inside final furlong, took 2nd final strides, no chance with winner"
44566115,Kempton,05-Jan-22,19:30,racingtv.com Classified Stakes,7,Jeddeyd,11,Mark Loughnane,Mr Cameron Hillhouse,"raced wide throughout, chased leaders, weakened inside final 2f"
44566115,Kempton,05-Jan-22,19:30,racingtv.com Classified Stakes,6,Just Albert,6,Geoffrey Deacon,George Bass,"chased leaders on inside, ridden and went 2nd 2f out until inside final 2f, chased leaders, soon ridden, weakened over 1f out"
44566115,Kempton,05-Jan-22,19:30,racingtv.com Classified Stakes,13,Makter,100,Andi Brown,D E Hogan,"off the pace in last pair, good headway out wide 7f out, pushed along in mid-division over 3f out, ridden and beaten inside final 3f"
44566115,Kempton,05-Jan-22,19:30,racingtv.com Classified Stakes,4,Pedestal,10,D Flood,Harry Burns,"raced keenly, led, ridden and headed over 1f out, no chance with winner when weakened and lost two places inside final furlong,"
44566115,Kempton,05-Jan-22,19:30,racingtv.com Classified Stakes,9,Santorini Sal,80,J J Bridger,Callum Shepherd,"chased leaders, went 2nd 4f out until pushed along 2f out, soon ridden, weakened entering final 2f"
44566115,Kempton,05-Jan-22,19:30,racingtv.com Classified Stakes,14,Solent Scene,22,Robyn Brisland,Rhys Clutterbuck,"chased leader until pushed along 4f out, chased leaders, weakened over 3f out, tailed off"
44566115,Kempton,05-Jan-22,19:30,racingtv.com Classified Stakes,10,St Georges Bay,5,Ed Walker,L Morris,outpaced and always towards rear
44566115,Kempton,05-Jan-22,19:30,racingtv.com Classified Stakes,11,True Warrior,12,Robyn Brisland,David Probert,off the pace and always towards rear
44566115,Kempton,05-Jan-22,19:30,racingtv.com Classified Stakes,3,Voi,2,C N Allen,M Dwyer,"well off the pace towards rear, headway out wide under pressure over 1f out, went 2nd inside final furlong, stayed on same pace, no chance with winner, lost 2nd final strides"
44566116,Wolverhampton,05-Jan-22,12:20,Betway Casino Handicap,1,Almufeed,2.5,S Curran,Grace McEntee,"made most, pushed along over 2f out, clear approaching final furlong"
44566116,Wolverhampton,05-Jan-22,12:20,Betway Casino Handicap,8,Bonnie Lad,16,Richard Hughes,George Rooke,"in touch, ridden over 2f out, weakened over 1f out"
44566116,Wolverhampton,05-Jan-22,12:20,Betway Casino Handicap,2,Broken Rifle,6,Harriet Bethell,Cam Hardie,"raced wide held up, ridden and headway to chase clear winner approaching final furlong, kept on"
44566116,Wolverhampton,05-Jan-22,12:20,Betway Casino Handicap,5,City Escape,3.5,Mark Loughnane,Hollie Doyle,"dwelt tracked leaders, ridden to chase winner over 2f out until over 1f out, weakened final final"
44566116,Wolverhampton,05-Jan-22,12:20,Betway Casino Handicap,4,New Look (FR),125,Mrs L Williamson,Joanna Mason,"edged right start, close up, ridden to chase clear winner over 1f out, kept on same pace"
44566116,Wolverhampton,05-Jan-22,12:20,Betway Casino Handicap,9,Pilot Wings,22,A W Carroll,Marco Ghiani,always towards rear
44566116,Wolverhampton,05-Jan-22,12:20,Betway Casino Handicap,7,Qr Passion (USA),12,D M Simcock,S Donohoe,"in rear, ridden 2f out, never nearer"
44566116,Wolverhampton,05-Jan-22,12:20,Betway Casino Handicap,10,Sir Taweel,33,N B King,Josephine Gordon,"tracked winner until ridden over 2f out, weakened over 1f out"
44566116,Wolverhampton,05-Jan-22,12:20,Betway Casino Handicap,6,The Game Is On,2.5,S Dow,Jack Duern,"bumped start, raced wide in touch, ridden 2f out, not trouble leaders"
44566116,Wolverhampton,05-Jan-22,12:20,Betway Casino Handicap,3,Trusty Scout,40,D Pipe,Laura Pearson,"tracked leaders, ridden 2f out, kept on one pace"
44566117,Wolverhampton,05-Jan-22,12:50,MansionBet Beaten By A Head Classified Stakes,2,Axel Jacklin,1.625,Chelsea Banham,Joey Haynes,"tracked leader, quickened to lead 2f out, soon 2 lengths clear, ridden over 1f out, driven inside final furlong, headed final strides"
44566117,Wolverhampton,05-Jan-22,12:50,MansionBet Beaten By A Head Classified Stakes,1,Burtonwood,16,Miss J A Camacho,Jason Hart,"keen tracked leaders, pushed along over 2f out, ridden to chase leader over 1f out, driven and stayed on to lead final strides"
44566117,Wolverhampton,05-Jan-22,12:50,MansionBet Beaten By A Head Classified Stakes,3,Dubai Elegance,33,D Shaw,J P Sullivan,"in touch, pushed along over 2f out, ridden and headway approaching final furlong, ran on final furlong, not reach leaders"
44566117,Wolverhampton,05-Jan-22,12:50,MansionBet Beaten By A Head Classified Stakes,5,Maahi Ve,16,M J Attwater,A Mullen,"keen close up, pushed along over 2f out, kept on same pace"
44566117,Wolverhampton,05-Jan-22,12:50,MansionBet Beaten By A Head Classified Stakes,7,Macocha,50,J G M OShea,Gina Mangan,"tracked leaders, ridden and weakened approaching final furlong"
44566117,Wolverhampton,05-Jan-22,12:50,MansionBet Beaten By A Head Classified Stakes,4,Million Reasons,2,P D Evans,Cam Hardie,"keen close up, pushed along and switched right over 1f out, ridden and kept on towards finish"
44566117,Wolverhampton,05-Jan-22,12:50,MansionBet Beaten By A Head Classified Stakes,9,Pedro De Styles (FR),12,Mrs N S Evans,George Rooke,"slowly away in rear, never on terms"
44566117,Wolverhampton,05-Jan-22,12:50,MansionBet Beaten By A Head Classified Stakes,6,Rockesbury,8,P S McEntee,Hollie Doyle,"led, pushed along and headed 2f out, weakened final furlong"
44566117,Wolverhampton,05-Jan-22,12:50,MansionBet Beaten By A Head Classified Stakes,10,Sovereign Moon,28,D H Brown,S W Kelly,"awkwardly away, always towards rear"
44566117,Wolverhampton,05-Jan-22,12:50,MansionBet Beaten By A Head Classified Stakes,11,Stage Lights,25,P D Evans,Joanna Mason,"slowly away keen, always towards rear"
44566117,Wolverhampton,05-Jan-22,12:50,MansionBet Beaten By A Head Classified Stakes,8,Vitesse Du Son,25,Mark Pattinson,Joshua Bryan,"in rear, pushed along 2f out, never near leaders"
44566118,Wolverhampton,05-Jan-22,13:25,Betway Handicap,1,Annie Rose,12,T D Barron,Connor Beasley,"pressed leader, ridden to lead inside final furlong, all out"
44566118,Wolverhampton,05-Jan-22,13:25,Betway Handicap,3,Dark Side Prince,3,Jessica Macey,Thore Hammer Hansen,"dwelt keen in touch, ridden and headway over 1f out, ran on"
44566118,Wolverhampton,05-Jan-22,13:25,Betway Handicap,4,Dream Game,2.25,Matt Crawley,Hollie Doyle,"awkwardly away, towards rear, ridden 2f out, stayed on final furlong, nearest finish"
44566118,Wolverhampton,05-Jan-22,13:25,Betway Handicap,2,El Hombre,12,Mark Loughnane,Joanna Mason,"towards rear, ridden 2f out, ran on strongly final furlong, not reach winner"
44566118,Wolverhampton,05-Jan-22,13:25,Betway Handicap,5,Expert Opinion,11,Henry Spiller,S Donohoe,"led, ridden over 1f out, headed inside final furlong, no extra"
44566118,Wolverhampton,05-Jan-22,13:25,Betway Handicap,8,Savalas,11,G A Harker,S H James,"dwelt, always in rear"
44566118,Wolverhampton,05-Jan-22,13:25,Betway Handicap,6,Seraphinite,5.5,W Jarvis,S W Kelly,"raced wide soon tracked leaders, pushed along halfway, ridden and weakened final furlong"
44566118,Wolverhampton,05-Jan-22,13:25,Betway Handicap,7,Victory Rose,8,Simon Pearce,Joey Haynes,"tracked leaders, pushed along halfway, ridden and weakened final furlong"
44566119,Wolverhampton,05-Jan-22,14:00,Betway Novice Stakes (GBB Race),6,Canmore,33,D M Simcock,Hayley Turner,"raced wide close up, pushed along over 1f out, weakened final furlong"
44566119,Wolverhampton,05-Jan-22,14:00,Betway Novice Stakes (GBB Race),1,Coolmeen Royal (FR),6,D OMeara,Hollie Doyle,"tracked leader, ridden to lead entering final furlong, just held on"
44566119,Wolverhampton,05-Jan-22,14:00,Betway Novice Stakes (GBB Race),2,Income,0.833333333,Richard Hughes,George Rooke,"went right start, in touch in rear, headway on inner over 1f out, ridden and ran on, not quite reach winner"
44566119,Wolverhampton,05-Jan-22,14:00,Betway Novice Stakes (GBB Race),3,Minesbiggerthanurs,3,M Appleby,Theodore Ladd,"led, ridden and headed entering final furlong, stayed on"
44566119,Wolverhampton,05-Jan-22,14:00,Betway Novice Stakes (GBB Race),4,Oasis Irlandes,10,Amy Murphy,Connor Beasley,"close up, ridden over 1f out, kept on same pace"
44566119,Wolverhampton,05-Jan-22,14:00,Betway Novice Stakes (GBB Race),5,Profit And Loss (FR),16,P D Evans,Cam Hardie,"tracked leaders, pushed along halfway, ridden and kept on same pace"
44566120,Wolverhampton,05-Jan-22,14:35,#betyourway At Betway Handicap (Div 1),3,Blazing Hot,2,Grant Tuer,Oliver Stammers,"raced wide early, led 2f, tracked leader, ridden over 1f out, kept on one pace"
44566120,Wolverhampton,05-Jan-22,14:35,#betyourway At Betway Handicap (Div 1),9,Country Charm,10,Simon Whitaker,Phil Dennis,"keen close up, ridden over 1f out, weakened final furlong"
44566120,Wolverhampton,05-Jan-22,14:35,#betyourway At Betway Handicap (Div 1),2,Deevious Beau,10,T D Barron,Connor Beasley,"tracked leaders, pushed along 2f out, ridden and headway to chase winner inside final furlong"
44566120,Wolverhampton,05-Jan-22,14:35,#betyourway At Betway Handicap (Div 1),4,Griggy,8,S Curran,Tyler Heard,"keen headway to lead after 2f, pushed 2 lengths clear 2f out, ridden and headed inside final furlong, no extra"
44566120,Wolverhampton,05-Jan-22,14:35,#betyourway At Betway Handicap (Div 1),13,Hala Be Zain,150,D Shaw,J P Sullivan,"slow into stride, soon close up, ridden 2f out, soon weakened"
44566120,Wolverhampton,05-Jan-22,14:35,#betyourway At Betway Handicap (Div 1),5,Isabella Ruby,100,Mrs L Williamson,Joanna Mason,"towards rear, ridden and headway approaching final furlong, nearest finish"
44566120,Wolverhampton,05-Jan-22,14:35,#betyourway At Betway Handicap (Div 1),12,Ocean Eyes,16,Richard Spencer,Hollie Doyle,"in touch, ridden and weakened over 1f out"
44566120,Wolverhampton,05-Jan-22,14:35,#betyourway At Betway Handicap (Div 1),1,Red Alert,40,A W Carroll,A Mullen,"keen tracked leaders, pushed along over 2f out, ridden to lead inside final furlong, ran on"
44566120,Wolverhampton,05-Jan-22,14:35,#betyourway At Betway Handicap (Div 1),8,Secret Potion,100,R Harris,Cam Hardie,"in rear, ridden over 1f out, never near leaders"
44566120,Wolverhampton,05-Jan-22,14:35,#betyourway At Betway Handicap (Div 1),7,Sir Gregory (FR),14,M Appleby,Theodore Ladd,"keen in rear, ridden and kept on inside final furlong, nearest finish"
44566120,Wolverhampton,05-Jan-22,14:35,#betyourway At Betway Handicap (Div 1),5,Sir Hector,5.5,Charlie Wallis,Marco Ghiani,"in touch, pushed along and headway over 1f out, kept on same pace final furlong"
44566120,Wolverhampton,05-Jan-22,14:35,#betyourway At Betway Handicap (Div 1),10,Sweet Bertie,22,J Butler,Grace McEntee,slowly away always towards rear
44566120,Wolverhampton,05-Jan-22,14:35,#betyourway At Betway Handicap (Div 1),11,Tomshalfbrother,4.5,R M H Cowell,Barry McHugh,"slowly away, always in rear"
44566121,Wolverhampton,05-Jan-22,15:05,#betyourway At Betway Handicap (Div 2),9,Admirable Lad,25,Chelsea Banham,Joey Haynes,"towards rear, pushed along over 1f out, never on terms"
44566121,Wolverhampton,05-Jan-22,15:05,#betyourway At Betway Handicap (Div 2),3,Beryl The Peril,6,Kevin Philippart De Foy,Laura Pearson,"in touch, pushed along headway when switched right approaching final furlong, ridden and ran on, not reach leaders"
44566121,Wolverhampton,05-Jan-22,15:05,#betyourway At Betway Handicap (Div 2),8,Cometh The Man,12,R M H Cowell,Hollie Doyle,"tracked leaders, ridden over 1f out, weakened final furlong"
44566121,Wolverhampton,05-Jan-22,15:05,#betyourway At Betway Handicap (Div 2),2,Deputise,2.25,M Wigham,Charlie Bennett,"towards rear, wide into straight 2f out, ridden and headway approaching final furlong, ran on, not reach winner"
44566121,Wolverhampton,05-Jan-22,15:05,#betyourway At Betway Handicap (Div 2),5,Hachert,12,J Candlish,S H James,"in touch, pushed along and headway over 1f out, kept on same pace"
44566121,Wolverhampton,05-Jan-22,15:05,#betyourway At Betway Handicap (Div 2),11,Harworth,150,D H Brown,K T ONeill,raced wide always towards rear
44566121,Wolverhampton,05-Jan-22,15:05,#betyourway At Betway Handicap (Div 2),10,Iesha,50,Charlie Wallis,Connor Beasley,"led, ridden and headed over 1f out, weakened final furlong"
44566121,Wolverhampton,05-Jan-22,15:05,#betyourway At Betway Handicap (Div 2),1,Martineo,3.333333333,J Butler,Grace McEntee,"tracked leaders, ridden over 1f out, led inside final furlong, ran on"
44566121,Wolverhampton,05-Jan-22,15:05,#betyourway At Betway Handicap (Div 2),12,Miss Connaisseur,100,Mrs R Carr,J P Sullivan,"steadied start, keen always in rear"
44566121,Wolverhampton,05-Jan-22,15:05,#betyourway At Betway Handicap (Div 2),4,Pablo Del Pueblo,6.5,S Dow,Jack Duern,"raced wide prominent, ridden to lead over 1f out, headed inside final furlong, kept on one pace"
44566121,Wolverhampton,05-Jan-22,15:05,#betyourway At Betway Handicap (Div 2),6,Royal Heart (FR),8.5,E A L Dunlop,Marco Ghiani,"in touch, pushed along and headway 2f out, ridden and kept on same pace"
44566121,Wolverhampton,05-Jan-22,15:05,#betyourway At Betway Handicap (Div 2),7,Were Reunited,40,R Harris,Cam Hardie,"prominent, ridden and every chance over 1f out, weakened inside final furlong"
