original_timestamp,file_source,operation,clock,publish_time,connection_time,publish_datetime,market_id,market_definition_bet_delay,market_definition_betting_type,market_definition_bsp_market,market_definition_complete,market_definition_country_code,market_definition_cross_matching,market_definition_discount_allowed,market_definition_event_id,market_definition_event_type_id,market_definition_in_play,market_definition_market_base_rate,market_definition_market_time,market_definition_market_type,market_definition_number_of_active_runners,market_definition_number_of_winners,market_definition_open_date,market_definition_persistence_enabled,market_definition_regulators,market_definition_rules_has_date_expiry,market_definition_status,market_definition_suspend_time,market_definition_timezone,market_definition_turn_in_play_enabled,market_definition_venue,market_definition_version,market_definition_market_datetime,runner_id,runner_fullImage_price,runner_last_price_traded,runner_total_matched,runner_removal_date,runner_adjustment_factor,runner_handicap
2025-08-02T16:31:33.808254,betfair_data_5,mcm,7829923273,1.67765E+12,,29:49.1,1.210613903,,,,,,,,,,,,,,,,,,,,,,,,,,,23710422,,26,,,,
2025-08-02T16:31:31.739782,betfair_data_3,mcm,7829942833,1.67765E+12,,34:39.1,1.210613875,,,,,,,,,,,,,,,,,,,,,,,,,,,42024531,,3.25,,,,
2025-08-02T16:31:33.808254,betfair_data_5,mcm,7829976888,1.67765E+12,,42:54.0,1.210613903,,,,,,,,,,,,,,,,,,,,,,,,,,,54817,,2.3,,,,
2025-08-02T16:31:31.739782,betfair_data_3,mcm,7829976888,1.67765E+12,,42:54.0,1.210613875,,,,,,,,,,,,,,,,,,,,,,,,,,,42024531,,3.3,,,,
2025-08-02T16:31:33.808254,betfair_data_5,mcm,7829980490,1.67765E+12,,43:56.5,1.210613903,,,,,,,,,,,,,,,,,,,,,,,,,,,38572681,,50,,,,
2025-08-02T16:31:33.808254,betfair_data_5,mcm,7829980490,1.67765E+12,,43:56.5,1.210613903,,,,,,,,,,,,,,,,,,,,,,,,,,,27009338,,3.5,,,,
2025-08-02T16:31:31.739782,betfair_data_3,mcm,7829980490,1.67765E+12,,43:56.5,1.210613875,,,,,,,,,,,,,,,,,,,,,,,,,,,47250123,,10,,,,
2025-08-02T16:31:33.808254,betfair_data_5,mcm,7829980490,1.67765E+12,,43:56.5,1.210613903,,,,,,,,,,,,,,,,,,,,,,,,,,,10508796,,12,,,,
2025-08-02T16:31:31.739782,betfair_data_3,mcm,7829980490,1.67765E+12,,43:56.5,1.210613875,,,,,,,,,,,,,,,,,,,,,,,,,,,41401413,,4.4,,,,
2025-08-02T16:31:31.739782,betfair_data_3,mcm,7829980490,1.67765E+12,,43:56.5,1.210613875,,,,,,,,,,,,,,,,,,,,,,,,,,,18332780,,2.92,,,,
2025-08-02T16:31:31.739782,betfair_data_3,mcm,7829983550,1.67765E+12,,44:53.1,1.210613875,,,,,,,,,,,,,,,,,,,,,,,,,,,41401413,,3.95,,,,
2025-08-02T16:31:29.689376,betfair_data_1,mcm,7829987212,1.67765E+12,,45:55.0,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,42064849,,3.25,,,,
2025-08-02T16:31:33.808254,betfair_data_5,mcm,7829987212,1.67765E+12,,45:55.0,1.210613903,,,,,,,,,,,,,,,,,,,,,,,,,,,27009338,,3.45,,,,
2025-08-02T16:31:33.808254,betfair_data_5,mcm,7829990219,1.67765E+12,,46:51.5,1.210613903,,,,,,,,,,,,,,,,,,,,,,,,,,,36615100,,6.2,,,,
2025-08-02T16:31:31.739782,betfair_data_3,mcm,7829993626,1.67765E+12,,47:55.4,1.210613875,,,,,,,,,,,,,,,,,,,,,,,,,,,18332780,,2.84,,,,
2025-08-02T16:31:33.808254,betfair_data_5,mcm,7829999545,1.67765E+12,,49:48.3,1.210613903,,,,,,,,,,,,,,,,,,,,,,,,,,,23710422,,23,,,,
2025-08-02T16:31:33.808254,betfair_data_5,mcm,7829999545,1.67765E+12,,49:48.3,1.210613903,,,,,,,,,,,,,,,,,,,,,,,,,,,36615100,,6,,,,
2025-08-02T16:31:33.808254,betfair_data_5,mcm,7830003144,1.67765E+12,,50:52.3,1.210613903,,,,,,,,,,,,,,,,,,,,,,,,,,,36615100,,5.9,,,,
2025-08-02T16:31:33.808254,betfair_data_5,mcm,7830003144,1.67765E+12,,50:52.3,1.210613903,,,,,,,,,,,,,,,,,,,,,,,,,,,27009338,,3.5,,,,
2025-08-02T16:31:33.808254,betfair_data_5,mcm,7830003144,1.67765E+12,,50:52.3,1.210613903,,,,,,,,,,,,,,,,,,,,,,,,,,,54817,,2.32,,,,
2025-08-02T16:31:33.808254,betfair_data_5,mcm,7830013401,1.67765E+12,,53:44.3,1.210613903,,,,,,,,,,,,,,,,,,,,,,,,,,,36615100,,6.2,,,,
2025-08-02T16:31:31.739782,betfair_data_3,mcm,7830017990,1.67765E+12,,54:54.9,1.210613875,,,,,,,,,,,,,,,,,,,,,,,,,,,18332780,,2.86,,,,
2025-08-02T16:31:29.689376,betfair_data_1,mcm,7830017990,1.67765E+12,,54:54.9,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,27403237,,6.4,,,,
2025-08-02T16:31:31.739782,betfair_data_3,mcm,7830021986,1.67765E+12,,55:51.8,1.210613875,,,,,,,,,,,,,,,,,,,,,,,,,,,18332780,,2.88,,,,
2025-08-02T16:31:33.808254,betfair_data_5,mcm,7830021986,1.67765E+12,,55:51.8,1.210613903,,,,,,,,,,,,,,,,,,,,,,,,,,,23710422,,25,,,,
2025-08-02T16:31:33.808254,betfair_data_5,mcm,7830021986,1.67765E+12,,55:51.8,1.210613903,,,,,,,,,,,,,,,,,,,,,,,,,,,10508796,,13,,,,
2025-08-02T16:31:29.689376,betfair_data_1,mcm,7830025134,1.67765E+12,,56:32.6,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,42064849,,3,,,,
2025-08-02T16:31:29.689376,betfair_data_1,mcm,7830025134,1.67765E+12,,56:32.6,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,42124604,,2.38,,,,
2025-08-02T16:31:29.689376,betfair_data_1,mcm,7830025134,1.67765E+12,,56:32.6,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,27403237,,7,,,,
2025-08-02T16:31:33.808254,betfair_data_5,mcm,7830025134,1.67765E+12,,56:32.6,1.210613903,,,,,,,,,,,,,,,,,,,,,,,,,,,36615100,,6,,,,
2025-08-02T16:31:33.808254,betfair_data_5,mcm,7830030895,1.67765E+12,,57:56.6,1.210613903,,,,,,,,,,,,,,,,,,,,,,,,,,,10508796,,12.5,,,,
2025-08-02T16:31:32.724932,betfair_data_4,mcm,7830041815,1.67765E+12,,58:56.4,1.210613879,,,,,,,,,,,,,,,,,,,,,,,,,,,18332780,,1.62,,,,
2025-08-02T16:31:33.808254,betfair_data_5,mcm,7830041815,1.67765E+12,,58:56.4,1.210613903,,,,,,,,,,,,,,,,,,,,,,,,,,,36615100,,6.2,,,,
2025-08-02T16:31:29.689376,betfair_data_1,mcm,7830044770,1.67765E+12,,59:39.7,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,42124604,,2.36,,,,
2025-08-02T16:31:31.739782,betfair_data_3,mcm,7830054517,1.67765E+12,,01:55.3,1.210613875,,,,,,,,,,,,,,,,,,,,,,,,,,,47250123,,9.4,,,,
2025-08-02T16:31:31.739782,betfair_data_3,mcm,7830054517,1.67765E+12,,01:55.3,1.210613875,,,,,,,,,,,,,,,,,,,,,,,,,,,18332780,,2.9,,,,
2025-08-02T16:31:30.674197,betfair_data_2,mcm,7830058644,1.67765E+12,,02:56.3,1.210613868,,,,,,,,,,,,,,,,,,,,,,,,,,,42124604,,1.45,,,,
2025-08-02T16:31:31.739782,betfair_data_3,mcm,7830058644,1.67765E+12,,02:56.3,1.210613875,,,,,,,,,,,,,,,,,,,,,,,,,,,18332780,,2.8,,,,
2025-08-02T16:31:29.689376,betfair_data_1,mcm,7830064198,1.67765E+12,,03:52.0,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,42124604,,2.3,,,,
2025-08-02T16:31:29.689376,betfair_data_1,mcm,7830069438,1.67765E+12,,04:52.8,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,42124604,,2.32,,,,
2025-08-02T16:31:31.739782,betfair_data_3,mcm,7830069438,1.67765E+12,,04:52.8,1.210613875,,,,,,,,,,,,,,,,,,,,,,,,,,,18332780,,2.78,,,,
2025-08-02T16:31:33.808254,betfair_data_5,mcm,7830069438,1.67765E+12,,04:52.8,1.210613903,,,,,,,,,,,,,,,,,,,,,,,,,,,54817,,2.34,,,,
2025-08-02T16:31:33.808254,betfair_data_5,mcm,7830069438,1.67765E+12,,04:52.8,1.210613903,,,,,,,,,,,,,,,,,,,,,,,,,,,10508796,,12,,,,
2025-08-02T16:31:31.739782,betfair_data_3,mcm,7830074412,1.67765E+12,,05:55.5,1.210613875,,,,,,,,,,,,,,,,,,,,,,,,,,,41401413,,3.9,,,,
2025-08-02T16:31:29.689376,betfair_data_1,mcm,7830078430,1.67765E+12,,06:56.6,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,42124604,,2.3,,,,
2025-08-02T16:31:33.808254,betfair_data_5,mcm,7830082052,1.67765E+12,,07:50.6,1.210613903,,,,,,,,,,,,,,,,,,,,,,,,,,,36615100,,6,,,,
2025-08-02T16:31:31.739782,betfair_data_3,mcm,7830086092,1.67765E+12,,08:51.3,1.210613875,,,,,,,,,,,,,,,,,,,,,,,,,,,42024531,,3.25,,,,
2025-08-02T16:31:33.808254,betfair_data_5,mcm,7830090843,1.67765E+12,,09:56.4,1.210613903,,,,,,,,,,,,,,,,,,,,,,,,,,,10508796,,11.5,,,,
2025-08-02T16:31:33.808254,betfair_data_5,mcm,7830090843,1.67765E+12,,09:56.4,1.210613903,,,,,,,,,,,,,,,,,,,,,,,,,,,36615100,,6.2,,,,
2025-08-02T16:31:29.689376,betfair_data_1,mcm,7830094937,1.67765E+12,,10:54.7,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,27403237,,6.4,,,,
2025-08-02T16:31:29.689376,betfair_data_1,mcm,7830094937,1.67765E+12,,10:54.7,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,42124604,,2.28,,,,
2025-08-02T16:31:31.739782,betfair_data_3,mcm,7830094937,1.67765E+12,,10:54.7,1.210613875,,,,,,,,,,,,,,,,,,,,,,,,,,,18332780,,2.8,,,,
2025-08-02T16:31:33.808254,betfair_data_5,mcm,7830098546,1.67765E+12,,11:52.1,1.210613903,,,,,,,,,,,,,,,,,,,,,,,,,,,54817,,2.32,,,,
2025-08-02T16:31:33.808254,betfair_data_5,mcm,7830102623,1.67765E+12,,12:54.6,1.210613903,,,,,,,,,,,,,,,,,,,,,,,,,,,36615100,,6.6,,,,
2025-08-02T16:31:31.739782,betfair_data_3,mcm,7830107312,1.67765E+12,,13:56.5,1.210613875,,,,,,,,,,,,,,,,,,,,,,,,,,,41401413,,3.95,,,,
2025-08-02T16:31:31.739782,betfair_data_3,mcm,7830107312,1.67765E+12,,13:56.5,1.210613875,,,,,,,,,,,,,,,,,,,,,,,,,,,18332780,,2.74,,,,
2025-08-02T16:31:33.808254,betfair_data_5,mcm,7830109847,1.67765E+12,,14:33.9,1.210613903,,,,,,,,,,,,,,,,,,,,,,,,,,,10508796,,10.5,,,,
2025-08-02T16:31:29.689376,betfair_data_1,mcm,7830116017,1.67765E+12,,15:55.9,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,42124604,,2.3,,,,
2025-08-02T16:31:31.739782,betfair_data_3,mcm,7830120109,1.67766E+12,,16:54.0,1.210613875,,,,,,,,,,,,,,,,,,,,,,,,,,,42024531,,3.2,,,,
2025-08-02T16:31:31.739782,betfair_data_3,mcm,7830120109,1.67766E+12,,16:54.0,1.210613875,,,,,,,,,,,,,,,,,,,,,,,,,,,41401413,,3.85,,,,
2025-08-02T16:31:31.739782,betfair_data_3,mcm,7830120109,1.67766E+12,,16:54.0,1.210613875,,,,,,,,,,,,,,,,,,,,,,,,,,,47250123,,11,,,,
2025-08-02T16:31:31.739782,betfair_data_3,mcm,7830120109,1.67766E+12,,16:54.0,1.210613875,,,,,,,,,,,,,,,,,,,,,,,,,,,18332780,,2.8,,,,
2025-08-02T16:31:31.739782,betfair_data_3,mcm,7830127157,1.67766E+12,,18:51.8,1.210613875,,,,,,,,,,,,,,,,,,,,,,,,,,,41401413,,3.65,,,,
2025-08-02T16:31:29.689376,betfair_data_1,mcm,7830127157,1.67766E+12,,18:51.8,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,42124604,,2.28,,,,
2025-08-02T16:31:33.808254,betfair_data_5,mcm,7830133613,1.67766E+12,,20:50.9,1.210613903,,,,,,,,,,,,,,,,,,,,,,,,,,,10508796,,10,,,,
2025-08-02T16:31:31.739782,betfair_data_3,mcm,7830133613,1.67766E+12,,20:50.9,1.210613875,,,,,,,,,,,,,,,,,,,,,,,,,,,41401413,,3.7,,,,
2025-08-02T16:31:33.808254,betfair_data_5,mcm,7830133613,1.67766E+12,,20:50.9,1.210613903,,,,,,,,,,,,,,,,,,,,,,,,,,,23710422,,22,,,,
2025-08-02T16:31:29.689376,betfair_data_1,mcm,7830136884,1.67766E+12,,21:47.7,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,42124604,,2.32,,,,
2025-08-02T16:31:33.808254,betfair_data_5,mcm,7830143955,1.67766E+12,,23:56.4,1.210613903,,,,,,,,,,,,,,,,,,,,,,,,,,,23710422,,20,,,,
2025-08-02T16:31:29.690374,betfair_data_1,mcm,7830143955,1.67766E+12,,23:56.4,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,27403237,,6.2,,,,
2025-08-02T16:31:33.808254,betfair_data_5,mcm,7830143955,1.67766E+12,,23:56.4,1.210613903,,,,,,,,,,,,,,,,,,,,,,,,,,,10508796,,9.8,,,,
2025-08-02T16:31:31.739782,betfair_data_3,mcm,7830143955,1.67766E+12,,23:56.4,1.210613875,,,,,,,,,,,,,,,,,,,,,,,,,,,41401413,,3.75,,,,
2025-08-02T16:31:33.808254,betfair_data_5,mcm,7830166967,1.67766E+12,,28:56.4,1.210613903,,,,,,,,,,,,,,,,,,,,,,,,,,,54817,,2.36,,,,
2025-08-02T16:31:33.808254,betfair_data_5,mcm,7830171404,1.67766E+12,,29:55.8,1.210613903,,,,,,,,,,,,,,,,,,,,,,,,,,,27009338,,3.7,,,,
2025-08-02T16:31:33.808254,betfair_data_5,mcm,7830171404,1.67766E+12,,29:55.8,1.210613903,,,,,,,,,,,,,,,,,,,,,,,,,,,54817,,2.3,,,,
2025-08-02T16:31:31.739782,betfair_data_3,mcm,7830176116,1.67766E+12,,30:56.3,1.210613875,,,,,,,,,,,,,,,,,,,,,,,,,,,47250123,,13,,,,
2025-08-02T16:31:31.739782,betfair_data_3,mcm,7830176116,1.67766E+12,,30:56.3,1.210613875,,,,,,,,,,,,,,,,,,,,,,,,,,,42024531,,3.25,,,,
2025-08-02T16:31:29.690374,betfair_data_1,mcm,7830176116,1.67766E+12,,30:56.3,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,42124604,,2.3,,,,
2025-08-02T16:31:31.739782,betfair_data_3,mcm,7830176116,1.67766E+12,,30:56.3,1.210613875,,,,,,,,,,,,,,,,,,,,,,,,,,,18332780,,2.76,,,,
2025-08-02T16:31:31.739782,betfair_data_3,mcm,7830179995,1.67766E+12,,31:53.4,1.210613875,,,,,,,,,,,,,,,,,,,,,,,,,,,41401413,,3.7,,,,
2025-08-02T16:31:31.739782,betfair_data_3,mcm,7830179995,1.67766E+12,,31:53.4,1.210613875,,,,,,,,,,,,,,,,,,,,,,,,,,,47250123,,10,,,,
2025-08-02T16:31:33.808254,betfair_data_5,mcm,7830179995,1.67766E+12,,31:53.4,1.210613903,,,,,,,,,,,,,,,,,,,,,,,,,,,54817,,2.34,,,,
2025-08-02T16:31:33.808254,betfair_data_5,mcm,7830183974,1.67766E+12,,32:56.4,1.210613903,,,,,,,,,,,,,,,,,,,,,,,,,,,36615100,,6,,,,
2025-08-02T16:31:33.808254,betfair_data_5,mcm,7830183974,1.67766E+12,,32:56.4,1.210613903,,,,,,,,,,,,,,,,,,,,,,,,,,,27009338,,3.6,,,,
2025-08-02T16:31:31.739782,betfair_data_3,mcm,7830187690,1.67766E+12,,33:56.5,1.210613875,,,,,,,,,,,,,,,,,,,,,,,,,,,18332780,,2.8,,,,
2025-08-02T16:31:29.690374,betfair_data_1,mcm,7830187690,1.67766E+12,,33:56.5,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,42064849,,3.05,,,,
2025-08-02T16:31:29.690374,betfair_data_1,mcm,7830187690,1.67766E+12,,33:56.5,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,42124604,,2.34,,,,
2025-08-02T16:31:33.808254,betfair_data_5,mcm,7830191561,1.67766E+12,,34:56.3,1.210613903,,,,,,,,,,,,,,,,,,,,,,,,,,,36615100,,6.2,,,,
2025-08-02T16:31:33.808254,betfair_data_5,mcm,7830191561,1.67766E+12,,34:56.3,1.210613903,,,,,,,,,,,,,,,,,,,,,,,,,,,23710422,,25,,,,
2025-08-02T16:31:33.808254,betfair_data_5,mcm,7830191561,1.67766E+12,,34:56.3,1.210613903,,,,,,,,,,,,,,,,,,,,,,,,,,,27009338,,3.75,,,,
2025-08-02T16:31:33.808254,betfair_data_5,mcm,7830191561,1.67766E+12,,34:56.3,1.210613903,,,,,,,,,,,,,,,,,,,,,,,,,,,10508796,,11.5,,,,
2025-08-02T16:31:33.808254,betfair_data_5,mcm,7830191561,1.67766E+12,,34:56.3,1.210613903,,,,,,,,,,,,,,,,,,,,,,,,,,,54817,,2.36,,,,
2025-08-02T16:31:31.739782,betfair_data_3,mcm,7830191561,1.67766E+12,,34:56.3,1.210613875,,,,,,,,,,,,,,,,,,,,,,,,,,,41401413,,3.9,,,,
2025-08-02T16:31:31.739782,betfair_data_3,mcm,7830195006,1.67766E+12,,35:50.6,1.210613875,,,,,,,,,,,,,,,,,,,,,,,,,,,42024531,,3.3,,,,
2025-08-02T16:31:33.808254,betfair_data_5,mcm,7830199259,1.67766E+12,,36:54.2,1.210613903,,,,,,,,,,,,,,,,,,,,,,,,,,,38572681,,46,,,,
2025-08-02T16:31:33.808254,betfair_data_5,mcm,7830199259,1.67766E+12,,36:54.2,1.210613903,,,,,,,,,,,,,,,,,,,,,,,,,,,54817,,2.38,,,,
2025-08-02T16:31:31.739782,betfair_data_3,mcm,7830204510,1.67766E+12,,37:56.1,1.210613875,,,,,,,,,,,,,,,,,,,,,,,,,,,18332780,,2.78,,,,
2025-08-02T16:31:31.739782,betfair_data_3,mcm,7830204510,1.67766E+12,,37:56.1,1.210613875,,,,,,,,,,,,,,,,,,,,,,,,,,,41401413,,3.85,,,,
2025-08-02T16:31:29.690374,betfair_data_1,mcm,7830208789,1.67766E+12,,38:56.5,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,42124604,,2.3,,,,
2025-08-02T16:31:31.739782,betfair_data_3,mcm,7830208789,1.67766E+12,,38:56.5,1.210613875,,,,,,,,,,,,,,,,,,,,,,,,,,,18332780,,2.84,,,,
2025-08-02T16:31:31.739782,betfair_data_3,mcm,7830208789,1.67766E+12,,38:56.5,1.210613875,,,,,,,,,,,,,,,,,,,,,,,,,,,41401413,,3.95,,,,
2025-08-02T16:31:31.739782,betfair_data_3,mcm,7830223235,1.67766E+12,,42:50.8,1.210613875,,,,,,,,,,,,,,,,,,,,,,,,,,,41401413,,3.8,,,,
2025-08-02T16:31:33.808254,betfair_data_5,mcm,7830235295,1.67766E+12,,45:55.3,1.210613903,,,,,,,,,,,,,,,,,,,,,,,,,,,54817,,2.34,,,,
2025-08-02T16:31:31.739782,betfair_data_3,mcm,7830235295,1.67766E+12,,45:55.3,1.210613875,,,,,,,,,,,,,,,,,,,,,,,,,,,18332780,,2.82,,,,
2025-08-02T16:31:31.739782,betfair_data_3,mcm,7830238871,1.67766E+12,,46:56.4,1.210613875,,,,,,,,,,,,,,,,,,,,,,,,,,,47250123,,11,,,,
2025-08-02T16:31:29.690374,betfair_data_1,mcm,7830244583,1.67766E+12,,48:55.3,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,42064849,,3,,,,
2025-08-02T16:31:31.739782,betfair_data_3,mcm,7830247262,1.67766E+12,,49:54.7,1.210613875,,,,,,,,,,,,,,,,,,,,,,,,,,,18332780,,2.84,,,,
2025-08-02T16:31:31.739782,betfair_data_3,mcm,7830247262,1.67766E+12,,49:54.7,1.210613875,,,,,,,,,,,,,,,,,,,,,,,,,,,41401413,,3.85,,,,
2025-08-02T16:31:31.739782,betfair_data_3,mcm,7830247262,1.67766E+12,,49:54.7,1.210613875,,,,,,,,,,,,,,,,,,,,,,,,,,,47250123,,10.5,,,,
2025-08-02T16:31:29.690374,betfair_data_1,mcm,7830247262,1.67766E+12,,49:54.7,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,42124604,,2.34,,,,
2025-08-02T16:31:33.808254,betfair_data_5,mcm,7830247262,1.67766E+12,,49:54.7,1.210613903,,,,,,,,,,,,,,,,,,,,,,,,,,,27009338,,3.6,,,,
2025-08-02T16:31:29.690374,betfair_data_1,mcm,7830247262,1.67766E+12,,49:54.7,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,42064849,,2.92,,,,
2025-08-02T16:31:29.690374,betfair_data_1,mcm,7830247262,1.67766E+12,,49:54.7,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,27403237,,5.9,,,,
2025-08-02T16:31:33.808254,betfair_data_5,mcm,7830247262,1.67766E+12,,49:54.7,1.210613903,,,,,,,,,,,,,,,,,,,,,,,,,,,23710422,,23,,,,
2025-08-02T16:31:33.808254,betfair_data_5,mcm,7830250249,1.67766E+12,,50:56.5,1.210613903,,,,,,,,,,,,,,,,,,,,,,,,,,,27009338,,3.55,,,,
2025-08-02T16:31:29.690374,betfair_data_1,mcm,7830250249,1.67766E+12,,50:56.5,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,42064849,,2.9,,,,
2025-08-02T16:31:31.739782,betfair_data_3,mcm,7830250249,1.67766E+12,,50:56.5,1.210613875,,,,,,,,,,,,,,,,,,,,,,,,,,,18332780,,2.82,,,,
2025-08-02T16:31:33.809253,betfair_data_5,mcm,7830252880,1.67766E+12,,51:49.6,1.210613903,,,,,,,,,,,,,,,,,,,,,,,,,,,10508796,,12,,,,
2025-08-02T16:31:33.809253,betfair_data_5,mcm,7830252880,1.67766E+12,,51:49.6,1.210613903,,,,,,,,,,,,,,,,,,,,,,,,,,,27009338,,3.5,,,,
2025-08-02T16:31:33.809253,betfair_data_5,mcm,7830252880,1.67766E+12,,51:49.6,1.210613903,,,,,,,,,,,,,,,,,,,,,,,,,,,38572681,,50,,,,
2025-08-02T16:31:33.809253,betfair_data_5,mcm,7830252880,1.67766E+12,,51:49.6,1.210613903,,,,,,,,,,,,,,,,,,,,,,,,,,,54817,,2.38,,,,
2025-08-02T16:31:33.809253,betfair_data_5,mcm,7830252880,1.67766E+12,,51:49.6,1.210613903,,,,,,,,,,,,,,,,,,,,,,,,,,,23710422,,26,,,,
2025-08-02T16:31:31.739782,betfair_data_3,mcm,7830255515,1.67766E+12,,52:41.7,1.210613875,,,,,,,,,,,,,,,,,,,,,,,,,,,18332780,,2.8,,,,
2025-08-02T16:31:31.739782,betfair_data_3,mcm,7830255515,1.67766E+12,,52:41.7,1.210613875,,,,,,,,,,,,,,,,,,,,,,,,,,,47250123,,12,,,,
2025-08-02T16:31:31.739782,betfair_data_3,mcm,7830259399,1.67766E+12,,53:54.7,1.210613875,,,,,,,,,,,,,,,,,,,,,,,,,,,18332780,,2.86,,,,
2025-08-02T16:31:31.739782,betfair_data_3,mcm,7830259399,1.67766E+12,,53:54.7,1.210613875,,,,,,,,,,,,,,,,,,,,,,,,,,,47250123,,10.5,,,,
2025-08-02T16:31:31.739782,betfair_data_3,mcm,7830259399,1.67766E+12,,53:54.7,1.210613875,,,,,,,,,,,,,,,,,,,,,,,,,,,41401413,,3.9,,,,
2025-08-02T16:31:33.809253,betfair_data_5,mcm,7830262964,1.67766E+12,,54:56.4,1.210613903,,,,,,,,,,,,,,,,,,,,,,,,,,,10508796,,10,,,,
2025-08-02T16:31:29.690374,betfair_data_1,mcm,7830262964,1.67766E+12,,54:56.4,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,27403237,,7,,,,
2025-08-02T16:31:31.739782,betfair_data_3,mcm,7830266400,1.67766E+12,,55:55.9,1.210613875,,,,,,,,,,,,,,,,,,,,,,,,,,,41401413,,3.85,,,,
2025-08-02T16:31:33.809253,betfair_data_5,mcm,7830266400,1.67766E+12,,55:55.9,1.210613903,,,,,,,,,,,,,,,,,,,,,,,,,,,23710422,,28,,,,
2025-08-02T16:31:31.739782,betfair_data_3,mcm,7830270019,1.67766E+12,,56:56.5,1.210613875,,,,,,,,,,,,,,,,,,,,,,,,,,,41401413,,3.8,,,,
2025-08-02T16:31:31.739782,betfair_data_3,mcm,7830273980,1.67766E+12,,57:56.3,1.210613875,,,,,,,,,,,,,,,,,,,,,,,,,,,42024531,,3.25,,,,
2025-08-02T16:31:33.809253,betfair_data_5,mcm,7830273980,1.67766E+12,,57:56.3,1.210613903,,,,,,,,,,,,,,,,,,,,,,,,,,,54817,,2.42,,,,
2025-08-02T16:31:33.809253,betfair_data_5,mcm,7830273980,1.67766E+12,,57:56.3,1.210613903,,,,,,,,,,,,,,,,,,,,,,,,,,,36615100,,6.4,,,,
2025-08-02T16:31:31.739782,betfair_data_3,mcm,7830278033,1.67766E+12,,58:56.5,1.210613875,,,,,,,,,,,,,,,,,,,,,,,,,,,18332780,,2.84,,,,
2025-08-02T16:31:31.739782,betfair_data_3,mcm,7830278033,1.67766E+12,,58:56.5,1.210613875,,,,,,,,,,,,,,,,,,,,,,,,,,,41401413,,3.75,,,,
2025-08-02T16:31:33.809253,betfair_data_5,mcm,7830278033,1.67766E+12,,58:56.5,1.210613903,,,,,,,,,,,,,,,,,,,,,,,,,,,10508796,,10.5,,,,
2025-08-02T16:31:33.809253,betfair_data_5,mcm,7830278033,1.67766E+12,,58:56.5,1.210613903,,,,,,,,,,,,,,,,,,,,,,,,,,,36615100,,6.2,,,,
2025-08-02T16:31:32.724932,betfair_data_4,mcm,7830282111,1.67766E+12,,59:56.2,1.210613879,,,,,,,,,,,,,,,,,,,,,,,,,,,41401413,,1.77,,,,
2025-08-02T16:31:31.739782,betfair_data_3,mcm,7830282111,1.67766E+12,,59:56.2,1.210613875,,,,,,,,,,,,,,,,,,,,,,,,,,,18332780,,2.82,,,,
2025-08-02T16:31:31.739782,betfair_data_3,mcm,7830286776,1.67766E+12,,00:56.6,1.210613875,,,,,,,,,,,,,,,,,,,,,,,,,,,41401413,,3.7,,,,
2025-08-02T16:31:31.739782,betfair_data_3,mcm,7830286776,1.67766E+12,,00:56.6,1.210613875,,,,,,,,,,,,,,,,,,,,,,,,,,,47250123,,10,,,,
2025-08-02T16:31:29.690374,betfair_data_1,mcm,7830286776,1.67766E+12,,00:56.6,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,42064849,,3,,,,
2025-08-02T16:31:29.690374,betfair_data_1,mcm,7830286776,1.67766E+12,,00:56.6,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,35856039,,13.5,,,,
2025-08-02T16:31:29.690374,betfair_data_1,mcm,7830286776,1.67766E+12,,00:56.6,1.210613862,,,,,,,,,,,,,,,,,,,,,,,,,,,27403237,,5.7,,,,
2025-08-02T16:31:31.739782,betfair_data_3,mcm,7830291083,1.67766E+12,,01:55.2,1.210613875,,,,,,,,,,,,,,,,,,,,,,,,,,,42024531,,3.3,,,,
